Running single thread with 1 workers
finished   (1221-0:0) [] [ '1221', '98' ]
finished   (274-2:0) [] [ '274', '270' ]
finished   (1222-0:0) [] [ '1222', '54' ]
finished   (1223-0:0) [] [ '1223', '572' ]
finished   (1224-0:0) [] [ '1224', '10' ]
finished   (1225-0:0) [] [ '1225', '123' ]
finished   (516-1:0) [] [ '516', '1226' ]
finished   (13-3:0) [] [ '13', '1226' ]
finished   (1227-0:0) [] [ '1227', '123' ]
finished   (136-2:0) [] [ '136', '123' ]
finished   (479-0:0) [] [ '479', '1226' ]
finished   (1228-0:0) [] [ '1228', '10' ]
finished   (1229-0:0) [] [ '1229', '1230' ]
finished   (1231-0:0) [] [ '1231', '123' ]
finished   (1232-0:0) [] [ '1232', '45' ]
finished   (1233-0:0) [] [ '1233', '10' ]
finished   (1234-0:0) [] [ '1234', '1235' ]
finished   (287-1:0) [] [ '287', '1226' ]
finished   (1236-0:0) [] [ '1236', '123' ]
finished   (994-0:0) [] [ '994', '1' ]
finished   (1238-0:0) [] [ '1238', '1235' ]
finished   (930-0:0) [] [ '930', '804' ]
finished   (1239-0:0) [] [ '1239', '1235' ]
finished   (1240-0:0) [] [ '1240', '10' ]
finished   (1241-0:0) [] [ '1241', '365' ]
finished   (1242-0:0) [] [ '1242', '1235' ]
finished   (1243-0:0) [] [ '1243', '1244' ]
finished   (1245-0:0) [] [ '1245', '1235' ]
finished   (1246-0:0) [] [ '1246', '993' ]
finished   (1247-0:0) [] [ '1247', '1248' ]
finished   (1249-0:0) [] [ '1249', '1235' ]
finished   (1250-0:0) [] [ '1250', '1244' ]
finished   (1251-0:0) [] [ '1251', '1252' ]
finished   (487-1:0) [] [ '487', '1253' ]
finished   (487-2:0) [] [ '487', '1254' ]
finished   (1255-0:0) [] [ '1255', '1235' ]
finished   (487-3:0) [] [ '487', '1256' ]
finished   (1257-0:0) [] [ '1257', '1244' ]
finished   (1258-0:0) [] [ '1258', '10' ]
finished   (1259-0:0) [] [ '1259', '1244' ]
finished   (1260-0:0) [] [ '1260', '1235' ]
finished   (1261-0:0) [] [ '1261', '10' ]
finished   (13-4:0) [] [ '13', '1226' ]
finished   (1170-1:0) [] [ '1170', '123' ]
finished   (151-8:0) [] [ '151', '1262' ]
finished   (1263-0:0) [] [ '1263', '1244' ]
finished   (1264-0:0) [] [ '1264', '1235' ]
finished   (1265-0:0) [] [ '1265', '1255' ]
finished   (1266-0:0) [] [ '1266', '1244' ]
finished   (287-2:0) [] [ '287', '1226' ]
finished   (1262-1:0) [] [ '1262', '123' ]
finished   (1267-0:0) [] [ '1267', '1235' ]
finished   (1268-0:0) [] [ '1268', '1235' ]
finished   (485-3:0) [] [ '485', '1033' ]
finished   (479-1:0) [] [ '479', '1226' ]
finished   (1269-0:0) [] [ '1269', '1248' ]
finished   (1270-0:0) [] [ '1270', '1244' ]
finished   (1271-0:0) [] [ '1271', '370' ]
finished   (1272-0:0) [] [ '1272', '1235' ]
finished   (1273-0:0) [] [ '1273', '1235' ]
finished   (399-2:0) [] [ '399', '400' ]
finished   (1252-0:0) [] [ '1252', '1251' ]
finished   (1274-0:0) [] [ '1274', '1244' ]
finished   (1275-0:0) [] [ '1275', '1235' ]
finished   (1276-0:0) [] [ '1276', '584' ]
finished   (1277-0:0) [] [ '1277', '224' ]
finished   (1278-0:0) [] [ '1278', '123' ]
finished   (1279-0:0) [] [ '1279', '10' ]
finished   (1280-0:0) [] [ '1280', '1234' ]
finished   (1281-0:0) [] [ '1281', '1274' ]
finished   (1282-0:0) [] [ '1282', '1235' ]
finished   (1283-0:0) [] [ '1283', '1284' ]
finished   (1283-1:0) [] [ '1283', '1284' ]
finished   (1285-0:0) [] [ '1285', '287' ]
finished   (1286-0:0) [] [ '1286', '1244' ]
finished   (1287-0:0) [] [ '1287', '1283' ]
finished   (1288-0:0) [] [ '1288', '92' ]
finished   (1288-1:0) [] [ '1288', '92' ]
finished   (1289-0:0) [] [ '1289', '274' ]
finished   (1290-0:0) [] [ '1290', '459' ]
finished   (939-1:0) [] [ '939', '452' ]
finished   (1012-1:0) [] [ '1012', '365' ]
finished   (1291-0:0) [] [ '1291', '224' ]
finished   (1291-1:0) [] [ '1291', '92' ]
finished   (1292-0:0) [] [ '1292', '595' ]
finished   (1293-0:0) [] [ '1293', '756' ]
finished   (1294-0:0) [] [ '1294', '595' ]
finished   (1295-0:0) [] [ '1295', '756' ]
finished   (38-1:0) [] [ '38', '375' ]
finished   (1074-1:0) [] [ '1074', '484' ]
finished   (1296-0:0) [] [ '1296', '1244' ]
finished   (694-0:0) [] [ '694', '1153' ]
finished   (1297-0:0) [] [ '1297', '1298' ]
finished   (874-1:0) [] [ '874', '412' ]
finished   (1299-0:0) [] [ '1299', '1300' ]
finished   (1159-0:0) [] [ '1159', '125' ]
finished   (1299-1:0) [] [ '1299', '564' ]
finished   (1301-0:0) [] [ '1301', '125' ]
backtrack21 (863-1:0) [ '863' ] [ '584' ]
finished   (863-1:1) [] [ '863', '1300' ]
finished   (1301-1:0) [] [ '1301', '125' ]
finished   (600-8:0) [] [ '600', '15' ]
finished   (6-6:0) [] [ '6', '7' ]
finished   (1302-0:0) [] [ '1302', '1303' ]
finished   (1153-1:0) [] [ '1153', '1304' ]
finished   (292-5:0) [] [ '292', '125' ]
finished   (1161-0:0) [] [ '1161', '459' ]
finished   (1305-0:0) [] [ '1305', '1306' ]
finished   (501-3:0) [] [ '501', '125' ]
finished   (1307-0:0) [] [ '1307', '452' ]
finished   (1111-1:0) [] [ '1111', '452' ]
finished   (1086-1:0) [] [ '1086', '1010' ]
finished   (725-3:0) [] [ '725', '92' ]
finished   (2-4:0) [] [ '2', '11' ]
finished   (1308-0:0) [] [ '1308', '1309' ]
finished   (1310-0:0) [] [ '1310', '92' ]
finished   (584-3:0) [] [ '584', '270' ]
finished   (793-2:0) [] [ '793', '1311' ]
finished   (1312-0:0) [] [ '1312', '1313' ]
finished   (1313-0:0) [] [ '1313', '92' ]
finished   (445-3:0) [] [ '445', '999' ]
finished   (445-4:0) [] [ '445', '92' ]
finished   (1312-1:0) [] [ '1312', '1313' ]
finished   (603-1:0) [] [ '603', '410' ]
finished   (603-2:0) [] [ '603', '416' ]
finished   (1314-0:0) [] [ '1314', '1311' ]
finished   (445-5:0) [] [ '445', '999' ]
finished   (45-34:0) [] [ '45', '703' ]
finished   (1315-0:0) [] [ '1315', '572' ]
finished   (1316-0:0) [] [ '1316', '1311' ]
finished   (1317-0:0) [] [ '1317', '352' ]
finished   (1318-0:0) [] [ '1318', '29' ]
finished   (1319-0:0) [] [ '1319', '357' ]
finished   (388-2:0) [] [ '388', '379' ]
finished   (1320-0:0) [] [ '1320', '572' ]
finished   (1321-0:0) [] [ '1321', '357' ]
finished   (1168-1:0) [] [ '1168', '11' ]
finished   (379-6:0) [] [ '379', '365' ]
finished   (1322-0:0) [] [ '1322', '274' ]
finished   (1323-0:0) [] [ '1323', '357' ]
finished   (1324-0:0) [] [ '1324', '513' ]
finished   (1325-0:0) [] [ '1325', '357' ]
finished   (1326-0:0) [] [ '1326', '572' ]
finished   (1327-0:0) [] [ '1327', '357' ]
finished   (1298-0:0) [] [ '1298', '131' ]
finished   (855-1:0) [] [ '855', '485' ]
finished   (855-2:0) [] [ '855', '121' ]
finished   (1328-0:0) [] [ '1328', '1329' ]
finished   (1330-0:0) [] [ '1330', '87' ]
finished   (1331-0:0) [] [ '1331', '1226' ]
finished   (1332-0:0) [] [ '1332', '513' ]
finished   (184-2:0) [] [ '184', '224' ]
finished   (328-2:0) [] [ '328', '513' ]
finished   (1333-0:0) [] [ '1333', '513' ]
finished   (301-2:0) [] [ '301', '513' ]
finished   (1334-0:0) [] [ '1334', '1335' ]
finished   (320-2:0) [] [ '320', '513' ]
finished   (1336-0:0) [] [ '1336', '513' ]
finished   (1337-0:0) [] [ '1337', '47' ]
finished   (1203-3:0) [] [ '1203', '249' ]
finished   (375-4:0) [] [ '375', '224' ]
finished   (1-15:0) [] [ '1', '11' ]
finished   (640-1:0) [] [ '640', '452' ]
finished   (249-1:0) [] [ '249', '452' ]
finished   (1339-0:0) [] [ '1339', '452' ]
finished   (1340-0:0) [] [ '1340', '19' ]
finished   (1176-1:0) [] [ '1176', '452' ]
finished   (1341-0:0) [] [ '1341', '452' ]
finished   (1339-1:0) [] [ '1339', '452' ]
finished   (400-2:0) [] [ '400', '452' ]
finished   (412-4:0) [] [ '412', '1010' ]
finished   (1342-0:0) [] [ '1342', '452' ]
finished   (512-18:0) [] [ '512', '1226' ]
finished   (1343-0:0) [] [ '1343', '1344' ]
finished   (1345-0:0) [] [ '1345', '494' ]
finished   (1346-0:0) [] [ '1346', '513' ]
finished   (1347-0:0) [] [ '1347', '19' ]
finished   (1348-0:0) [] [ '1348', '19' ]
finished   (1349-0:0) [] [ '1349', '1350' ]
finished   (1230-1:0) [] [ '1230', '452' ]
finished   (1343-1:0) [] [ '1343', '1226' ]
finished   (1351-0:0) [] [ '1351', '494' ]
finished   (1350-0:0) [] [ '1350', '1352' ]
finished   (1352-0:0) [] [ '1352', '1349' ]
finished   (1341-1:0) [] [ '1341', '452' ]
finished   (249-2:0) [] [ '249', '452' ]
finished   (1344-1:0) [] [ '1344', '1226' ]
finished   (1151-0:0) [] [ '1151', '452' ]
finished   (931-2:0) [] [ '931', '1226' ]
finished   (982-2:0) [] [ '982', '452' ]
finished   (1353-0:0) [] [ '1353', '159' ]
finished   (1354-0:0) [] [ '1354', '452' ]
finished   (388-3:0) [] [ '388', '379' ]
finished   (388-4:0) [] [ '388', '365' ]
finished   (1355-0:0) [] [ '1355', '512' ]
finished   (1356-0:0) [] [ '1356', '452' ]
finished   (1357-0:0) [] [ '1357', '365' ]
finished   (379-8:0) [] [ '379', '365' ]
finished   (428-2:0) [] [ '428', '365' ]
finished   (640-2:0) [] [ '640', '452' ]
finished   (1358-0:0) [] [ '1358', '452' ]
finished   (1134-1:0) [] [ '1134', '365' ]
finished   (1359-0:0) [] [ '1359', '365' ]
finished   (420-1:0) [] [ '420', '365' ]
finished   (1360-0:0) [] [ '1360', '452' ]
finished   (1213-1:0) [] [ '1213', '452' ]
finished   (415-2:0) [] [ '415', '365' ]
finished   (1361-0:0) [] [ '1361', '1222' ]
finished   (424-3:0) [] [ '424', '365' ]
finished   (640-3:0) [] [ '640', '452' ]
finished   (552-0:0) [] [ '552', '459' ]
finished   (98-1:0) [] [ '98', '452' ]
finished   (1362-0:0) [] [ '1362', '365' ]
finished   (1008-2:0) [] [ '1008', '452' ]
finished   (1363-0:0) [] [ '1363', '452' ]
finished   (1364-0:0) [] [ '1364', '512' ]
finished   (1359-1:0) [] [ '1359', '365' ]
backtrack21 (413-1:0) [ '413' ] [ '365' ]
finished   (413-0:0) [] [ '413', '388', '379' ]
finished   (1188-3:0) [] [ '1188', '452' ]
finished   (1172-1:0) [] [ '1172', '1173' ]
finished   (1174-1:0) [] [ '1174', '1173' ]
finished   (1172-2:0) [] [ '1172', '1173' ]
finished   (471-0:0) [] [ '471', '803' ]
finished   (1174-2:0) [] [ '1174', '1173' ]
finished   (1176-2:0) [] [ '1176', '452' ]
finished   (413-2:0) [] [ '413', '365' ]
finished   (823-2:0) [] [ '823', '452' ]
finished   (98-2:0) [] [ '98', '249' ]
finished   (1334-1:0) [] [ '1334', '1365' ]
finished   (1366-0:0) [] [ '1366', '452' ]
finished   (1367-0:0) [] [ '1367', '224' ]
finished   (1335-1:0) [] [ '1335', '1368' ]
finished   (1369-0:0) [] [ '1369', '460' ]
finished   (1317-1:0) [] [ '1317', '352' ]
finished   (587-0:1) [] [ '587', '1', '54' ]
finished   (1357-1:0) [] [ '1357', '365' ]
finished   (1371-0:0) [] [ '1371', '47' ]
finished   (1372-0:0) [] [ '1372', '1373' ]
finished   (1374-0:0) [] [ '1374', '365' ]
finished   (1375-0:0) [] [ '1375', '47' ]
finished   (437-8:0) [] [ '437', '667' ]
finished   (1376-0:0) [] [ '1376', '1373' ]
finished   (1374-1:0) [] [ '1374', '365' ]
finished   (173-1:0) [] [ '173', '352' ]
finished   (986-6:0) [] [ '986', '1377' ]
finished   (1378-0:0) [] [ '1378', '1376' ]
finished   (729-6:0) [] [ '729', '513' ]
finished   (1342-1:0) [] [ '1342', '452' ]
finished   (414-1:0) [] [ '414', '404' ]
finished   (249-3:0) [] [ '249', '452' ]
finished   (1379-0:0) [] [ '1379', '1376' ]
finished   (407-1:0) [] [ '407', '404' ]
finished   (785-3:0) [] [ '785', '452' ]
finished   (1380-0:0) [] [ '1380', '1378' ]
finished   (417-1:0) [] [ '417', '404' ]
finished   (1380-1:0) [] [ '1380', '1381' ]
finished   (1382-0:0) [] [ '1382', '404' ]
finished   (1062-1:0) [] [ '1062', '404' ]
finished   (411-1:0) [] [ '411', '404' ]
finished   (1383-0:0) [] [ '1383', '404' ]
finished   (825-2:0) [] [ '825', '452' ]
finished   (622-2:0) [] [ '622', '452' ]
finished   (1379-1:0) [] [ '1379', '1381' ]
finished   (249-4:0) [] [ '249', '452' ]
finished   (1384-0:0) [] [ '1384', '1376' ]
finished   (370-6:0) [] [ '370', '270' ]
finished   (1384-1:0) [] [ '1384', '1385' ]
finished   (352-3:0) [] [ '352', '1010' ]
finished   (1386-0:0) [] [ '1386', '1378' ]
finished   (1386-1:0) [] [ '1386', '1385' ]
finished   (1387-0:0) [] [ '1387', '270' ]
finished   (1385-0:0) [] [ '1385', '131' ]
finished   (1385-1:0) [] [ '1385', '131' ]
finished   (717-2:0) [] [ '717', '725' ]
finished   (271-7:0) [] [ '271', '125' ]
finished   (871-5:0) [] [ '871', '125' ]
finished   (1388-0:0) [] [ '1388', '1389' ]
finished   (1388-1:0) [] [ '1388', '1389' ]
finished   (34-4:0) [] [ '34', '460' ]
finished   (1378-1:0) [] [ '1378', '1298' ]
backtrack21 (183-1:0) [ '183' ] [ '184' ]
finished   (183-1:1) [] [ '183', '375' ]
finished   (881-3:0) [] [ '881', '365' ]
finished   (1329-0:0) [] [ '1329', '224' ]
finished   (456-0:0) [] [ '456', '188' ]
finished   (136-3:0) [] [ '136', '1231' ]
finished   (459-4:0) [] [ '459', '92' ]
finished   (1390-0:0) [] [ '1390', '274' ]
finished   (1343-2:0) [] [ '1343', '584' ]
finished   (1355-1:0) [] [ '1355', '584' ]
finished   (287-3:0) [] [ '287', '584' ]
finished   (900-3:0) [] [ '900', '365' ]
finished   (516-2:0) [] [ '516', '584' ]
finished   (564-2:0) [] [ '564', '584' ]
finished   (489-4:0) [] [ '489', '274' ]
finished   (487-4:0) [] [ '487', '1023' ]
backtrack21 (779-1:0) [ '779' ] [ '600' ]
finished   (779-1:1) [] [ '779', '1391' ]
finished   (6-7:0) [] [ '6', '7' ]
finished   (1392-0:0) [] [ '1392', '151' ]
finished   (1194-3:0) [] [ '1194', '1393' ]
finished   (1357-2:0) [] [ '1357', '365' ]
finished   (1193-3:0) [] [ '1193', '1393' ]
finished   (1103-1:0) [] [ '1103', '1393' ]
finished   (1106-1:0) [] [ '1106', '1393' ]
finished   (607-1:0) [] [ '607', '21' ]
finished   (6-8:0) [] [ '6', '7' ]
finished   (1183-2:0) [] [ '1183', '1393' ]
finished   (1105-1:0) [] [ '1105', '1393' ]
finished   (1394-0:0) [] [ '1394', '584' ]
finished   (1300-0:0) [] [ '1300', '584' ]
finished   (584-4:0) [] [ '584', '270' ]
finished   (1395-0:0) [] [ '1395', '584' ]
finished   (727-1:0) [] [ '727', '123' ]
finished   (359-1:0) [] [ '359', '729' ]
finished   (1279-1:0) [] [ '1279', '508' ]
finished   (1396-0:0) [] [ '1396', '10' ]
finished   (1397-0:0) [] [ '1397', '10' ]
finished   (333-1:0) [] [ '333', '215' ]
finished   (333-2:0) [] [ '333', '10' ]
finished   (38-2:0) [] [ '38', '184' ]
finished   (1398-0:0) [] [ '1398', '151' ]
finished   (577-1:0) [] [ '577', '131' ]
finished   (274-3:0) [] [ '274', '270' ]
finished   (827-2:0) [] [ '827', '816' ]
finished   (38-3:0) [] [ '38', '1399' ]
finished   (896-1:0) [] [ '896', '350' ]
finished   (1400-0:0) [] [ '1400', '32' ]
finished   (1401-0:0) [] [ '1401', '21' ]
finished   (1401-1:0) [] [ '1401', '608' ]
finished   (871-6:0) [] [ '871', '125' ]
finished   (350-1:0) [] [ '350', '595' ]
finished   (1402-0:0) [] [ '1402', '1403' ]
finished   (32-2:0) [] [ '32', '184' ]
finished   (729-7:0) [] [ '729', '205' ]
finished   (32-3:0) [] [ '32', '184' ]
finished   (1404-0:0) [] [ '1404', '460' ]
finished   (292-6:0) [] [ '292', '125' ]
finished   (1405-0:0) [] [ '1405', '460' ]
finished   (228-2:0) [] [ '228', '227' ]
finished   (585-0:0) [] [ '585', '572' ]
finished   (1406-0:0) [] [ '1406', '405' ]
finished   (1406-1:0) [] [ '1406', '402' ]
finished   (1407-0:0) [] [ '1407', '1408' ]
finished   (1409-0:0) [] [ '1409', '595' ]
finished   (1322-1:0) [] [ '1322', '274' ]
finished   (1410-0:0) [] [ '1410', '572' ]
finished   (1006-1:0) [] [ '1006', '274' ]
finished   (1411-0:0) [] [ '1411', '405' ]
finished   (1411-1:0) [] [ '1411', '1412' ]
finished   (489-5:0) [] [ '489', '274' ]
finished   (1413-0:0) [] [ '1413', '151' ]
finished   (1414-0:0) [] [ '1414', '96' ]
finished   (1415-0:0) [] [ '1415', '572' ]
finished   (1416-0:0) [] [ '1416', '96' ]
finished   (1417-0:0) [] [ '1417', '667' ]
finished   (1415-1:0) [] [ '1415', '572' ]
finished   (1418-0:0) [] [ '1418', '1412' ]
finished   (1418-1:0) [] [ '1418', '402' ]
finished   (577-2:0) [] [ '577', '131' ]
finished   (1419-0:0) [] [ '1419', '1412' ]
finished   (1419-1:0) [] [ '1419', '402' ]
finished   (1420-0:0) [] [ '1420', '47' ]
finished   (18-3:0) [] [ '18', '131' ]
finished   (568-2:0) [] [ '568', '131' ]
finished   (1421-0:0) [] [ '1421', '131' ]
finished   (1422-0:0) [] [ '1422', '1149' ]
finished   (568-3:0) [] [ '568', '131' ]
finished   (910-1:0) [] [ '910', '909' ]
finished   (1423-0:0) [] [ '1423', '460' ]
finished   (816-0:0) [] [ '816', '131' ]
finished   (1424-0:0) [] [ '1424', '1423' ]
finished   (816-1:0) [] [ '816', '131' ]
finished   (1425-0:0) [] [ '1425', '76' ]
finished   (460-7:0) [] [ '460', '1425' ]
finished   (1426-0:0) [] [ '1426', '1425' ]
finished   (1335-2:0) [] [ '1335', '1427' ]
finished   (1428-0:0) [] [ '1428', '131' ]
finished   (584-5:0) [] [ '584', '131' ]
finished   (1429-0:0) [] [ '1429', '479' ]
finished   (564-3:0) [] [ '564', '131' ]
finished   (564-4:0) [] [ '564', '131' ]
finished   (1430-0:0) [] [ '1430', '1426' ]
finished   (1431-0:0) [] [ '1431', '459' ]
finished   (1334-2:0) [] [ '1334', '1427' ]
finished   (1427-0:0) [] [ '1427', '131' ]
finished   (1432-0:0) [] [ '1432', '1430' ]
finished   (1427-1:0) [] [ '1427', '131' ]
finished   (1427-2:0) [] [ '1427', '131' ]
finished   (1433-0:0) [] [ '1433', '512' ]
finished   (573-1:0) [] [ '573', '131' ]
finished   (1434-0:0) [] [ '1434', '1435' ]
finished   (1430-2:0) [] [ '1430', '1436' ]
finished   (1436-0:0) [] [ '1436', '1432' ]
finished   (1432-1:0) [] [ '1432', '1430' ]
finished   (1398-1:0) [] [ '1398', '151' ]
finished   (1437-0:0) [] [ '1437', '336' ]
finished   (273-4:0) [] [ '273', '131' ]
finished   (1438-0:0) [] [ '1438', '512' ]
finished   (564-5:0) [] [ '564', '1439' ]
finished   (1427-3:0) [] [ '1427', '1439' ]
finished   (1439-0:0) [] [ '1439', '131' ]
finished   (598-1:0) [] [ '598', '595' ]
finished   (1440-0:0) [] [ '1440', '460' ]
finished   (131-0:0) [] [ '131', '1441' ]
finished   (1442-0:0) [] [ '1442', '512' ]
finished   (460-8:0) [] [ '460', '1440' ]
finished   (1443-0:0) [] [ '1443', '76' ]
finished   (598-2:0) [] [ '598', '595' ]
finished   (460-9:0) [] [ '460', '1443' ]
finished   (1444-0:0) [] [ '1444', '460' ]
finished   (598-3:0) [] [ '598', '595' ]
finished   (1445-0:0) [] [ '1445', '47' ]
finished   (1446-0:0) [] [ '1446', '76' ]
finished   (909-3:0) [] [ '909', '465' ]
finished   (1198-0:0) [] [ '1198', '1' ]
finished   (460-11:0) [] [ '460', '1446' ]
finished   (370-7:0) [] [ '370', '1448' ]
finished   (370-8:0) [] [ '370', '604' ]
finished   (1449-0:0) [] [ '1449', '380' ]
finished   (1450-0:0) [] [ '1450', '380' ]
finished   (1448-0:0) [] [ '1448', '595' ]
finished   (1451-0:0) [] [ '1451', '380' ]
finished   (1452-0:0) [] [ '1452', '1341' ]
finished   (598-4:0) [] [ '598', '1453' ]
finished   (1453-0:0) [] [ '1453', '595' ]
finished   (366-1:0) [] [ '366', '1341' ]
finished   (604-2:0) [] [ '604', '595' ]
finished   (740-1:0) [] [ '740', '19' ]
finished   (1454-0:0) [] [ '1454', '10' ]
finished   (1455-0:0) [] [ '1455', '1149' ]
finished   (131-1:0) [] [ '131', '1428' ]
finished   (1237-0:0) [] [ '1237', '1' ]
finished   (1149-1:0) [] [ '1149', '19' ]
finished   (1457-0:0) [] [ '1457', '10' ]
finished   (1458-0:0) [] [ '1458', '1455' ]
finished   (1459-0:0) [] [ '1459', '365' ]
finished   (19-5:0) [] [ '19', '1458' ]
finished   (1303-0:0) [] [ '1303', '1460' ]
finished   (1461-0:0) [] [ '1461', '365' ]
finished   (772-2:0) [] [ '772', '770' ]
finished   (1462-0:0) [] [ '1462', '365' ]
finished   (1463-0:0) [] [ '1463', '10' ]
finished   (772-3:0) [] [ '772', '771' ]
finished   (1464-0:0) [] [ '1464', '380' ]
finished   (1465-0:0) [] [ '1465', '1306' ]
finished   (636-1:0) [] [ '636', '76' ]
finished   (167-6:0) [] [ '167', '181' ]
finished   (541-1:0) [] [ '541', '76' ]
backtrack21 (460-12:0) [ '460' ] [ '626', '76' ]
finished   (460-12:1) [] [ '460', '636' ]
finished   (18-4:0) [] [ '18', '131' ]
finished   (1466-0:0) [] [ '1466', '1010' ]
finished   (1423-1:0) [] [ '1423', '1424' ]
finished   (1329-1:0) [] [ '1329', '1313' ]
finished   (1340-1:0) [] [ '1340', '18' ]
finished   (460-14:0) [] [ '460', '1423' ]
finished   (1423-2:0) [] [ '1423', '76' ]
finished   (1467-0:0) [] [ '1467', '595' ]
finished   (1423-3:0) [] [ '1423', '1424' ]
finished   (1468-0:0) [] [ '1468', '595' ]
finished   (1458-1:0) [] [ '1458', '18' ]
finished   (1469-0:0) [] [ '1469', '595' ]
finished   (1455-1:0) [] [ '1455', '18' ]
finished   (640-4:0) [] [ '640', '598' ]
finished   (1451-1:0) [] [ '1451', '671' ]
finished   (1470-0:0) [] [ '1470', '1471' ]
finished   (1155-1:0) [] [ '1155', '1471' ]
finished   (1472-0:0) [] [ '1472', '1471' ]
finished   (1473-0:0) [] [ '1473', '1471' ]
finished   (1473-1:0) [] [ '1473', '1474' ]
finished   (1474-0:0) [] [ '1474', '1471' ]
finished   (375-5:0) [] [ '375', '1010' ]
finished   (870-2:0) [] [ '870', '125' ]
finished   (445-6:0) [] [ '445', '1475' ]
finished   (890-1:0) [] [ '890', '452' ]
finished   (306-1:0) [] [ '306', '242' ]
finished   (1432-2:0) [] [ '1432', '621' ]
finished   (352-4:0) [] [ '352', '1476' ]
finished   (1477-0:0) [] [ '1477', '1478' ]
finished   (671-1:0) [] [ '671', '668' ]
finished   (621-1:0) [] [ '621', '618' ]
finished   (285-2:0) [] [ '285', '494' ]
finished   (618-1:0) [] [ '618', '1432' ]
finished   (1479-0:0) [] [ '1479', '504' ]
finished   (1480-0:0) [] [ '1480', '504' ]
finished   (1481-0:0) [] [ '1481', '595' ]
finished   (1482-0:0) [] [ '1482', '1010' ]
finished   (1483-0:0) [] [ '1483', '723' ]
finished   (633-5:0) [] [ '633', '632' ]
finished   (489-6:0) [] [ '489', '1484' ]
finished   (703-2:0) [] [ '703', '33' ]
finished   (336-13:0) [] [ '336', '915' ]
finished   (1485-0:0) [] [ '1485', '1373' ]
finished   (1485-1:0) [] [ '1485', '1298' ]
backtracked (1131-1:0) [ '1131', '227' ] [ '243' ]
finished   (479-3:0) [] [ '479', '512' ]
finished   (1455-2:0) [] [ '1455', '130' ]
finished   (1458-2:0) [] [ '1458', '130' ]
finished   (725-4:0) [] [ '725', '33' ]
finished   (1486-0:0) [] [ '1486', '667' ]
finished   (1449-1:0) [] [ '1449', '667' ]
finished   (1450-1:0) [] [ '1450', '667' ]
finished   (1417-1:0) [] [ '1417', '667' ]
finished   (375-7:0) [] [ '375', '183' ]
finished   (428-3:0) [] [ '428', '365' ]
finished   (667-2:0) [] [ '667', '668' ]
finished   (1487-0:0) [] [ '1487', '710' ]
finished   (385-1:0) [] [ '385', '483' ]
finished   (380-8:0) [] [ '380', '668' ]
finished   (1408-1:0) [] [ '1408', '184' ]
finished   (596-3:0) [] [ '596', '668' ]
finished   (1488-0:0) [] [ '1488', '668' ]
finished   (1489-0:0) [] [ '1489', '668' ]
finished   (711-1:0) [] [ '711', '21' ]
finished   (1138-0:0) [] [ '1138', '668' ]
finished   (1490-0:0) [] [ '1490', '668' ]
finished   (6-9:0) [] [ '6', '7' ]
finished   (667-3:0) [] [ '667', '668' ]
finished   (1491-0:0) [] [ '1491', '668' ]
finished   (669-1:0) [] [ '669', '668' ]
finished   (1492-0:0) [] [ '1492', '668' ]
finished   (670-1:0) [] [ '670', '668' ]
finished   (1493-0:0) [] [ '1493', '668' ]
finished   (674-1:0) [] [ '674', '668' ]
finished   (674-2:0) [] [ '674', '668' ]
finished   (596-4:0) [] [ '596', '668' ]
finished   (853-1:0) [] [ '853', '21' ]
finished   (717-3:0) [] [ '717', '33' ]
finished   (678-1:0) [] [ '678', '514' ]
finished   (1464-1:0) [] [ '1464', '1494' ]
finished   (817-0:0) [] [ '817', '514' ]
finished   (1495-0:0) [] [ '1495', '608' ]
finished   (1494-0:0) [] [ '1494', '1496' ]
finished   (457-4:0) [] [ '457', '1497' ]
finished   (817-1:0) [] [ '817', '514' ]
finished   (271-8:0) [] [ '271', '125' ]
finished   (1499-0:0) [] [ '1499', '264' ]
finished   (457-5:0) [] [ '457', '183', '184' ]
finished   (363-4:0) [] [ '363', '514' ]
finished   (1500-0:0) [] [ '1500', '183' ]
finished   (1427-4:0) [] [ '1427', '1421' ]
finished   (668-0:0) [] [ '668', '1496' ]
finished   (363-5:0) [] [ '363', '514' ]
finished   (1497-0:0) [] [ '1497', '183' ]
finished   (1496-0:0) [] [ '1496', '668' ]
finished   (264-1:0) [] [ '264', '21' ]
finished   (412-5:0) [] [ '412', '21' ]
finished   (1501-0:0) [] [ '1501', '33' ]
finished   (513-4:0) [] [ '513', '514' ]
finished   (1501-1:0) [] [ '1501', '33' ]
finished   (215-3:0) [] [ '215', '514' ]
finished   (412-6:0) [] [ '412', '1502' ]
finished   (710-3:0) [] [ '710', '33' ]
finished   (1503-0:0) [] [ '1503', '1504' ]
finished   (215-4:0) [] [ '215', '514' ]
finished   (660-1:0) [] [ '660', '514' ]
finished   (660-2:0) [] [ '660', '514' ]
finished   (402-2:0) [] [ '402', '707' ]
finished   (513-5:0) [] [ '513', '363' ]
finished   (247-2:0) [] [ '247', '514' ]
finished   (513-6:0) [] [ '513', '247' ]
finished   (513-7:0) [] [ '513', '514' ]
finished   (460-15:0) [] [ '460', '1505' ]
finished   (460-16:0) [] [ '460', '759' ]
finished   (460-17:0) [] [ '460', '759' ]
finished   (1505-0:0) [] [ '1505', '33' ]
finished   (1505-1:0) [] [ '1505', '33' ]
